DETAIL_ID,USER_ID,USER_CODE,NAME,AGE,INFO,BALANCE
313,313,"CODE313","User313",85,"Info313",413.00
314,314,"CODE314","User314",86,"Info314",414.00
315,315,"CODE315","User315",87,"Info315",415.00
316,316,"CODE316","User316",88,"Info316",416.00
317,317,"CODE317","User317",89,"Info317",417.00
318,318,"CODE318","User318",90,"Info318",418.00
319,319,"CODE319","User319",91,"Info319",419.00
320,320,"CODE320","User320",92,"Info320",420.00
321,321,"CODE321","User321",93,"Info321",421.00
322,322,"CODE322","User322",94,"Info322",422.00
323,323,"CODE323","User323",95,"Info323",423.00
324,324,"CODE324","User324",96,"Info324",424.00
325,325,"CODE325","User325",97,"Info325",425.00
326,326,"CODE326","User326",98,"Info326",426.00
327,327,"CODE327","User327",99,"Info327",427.00
328,328,"CODE328","User328",18,"Info328",428.00
329,329,"CODE329","User329",19,"Info329",429.00
330,330,"CODE330","User330",20,"Info330",430.00
331,331,"CODE331","User331",21,"Info331",431.00
332,332,"CODE332","User332",22,"Info332",432.00
333,333,"CODE333","User333",23,"Info333",433.00
334,334,"CODE334","User334",24,"Info334",434.00
335,335,"CODE335","User335",25,"Info335",435.00
336,336,"CODE336","User336",26,"Info336",436.00
337,337,"CODE337","User337",27,"Info337",437.00
338,338,"CODE338","User338",28,"Info338",438.00
339,339,"CODE339","User339",29,"Info339",439.00
340,340,"CODE340","User340",30,"Info340",440.00
341,341,"CODE341","User341",31,"Info341",441.00
342,342,"CODE342","User342",32,"Info342",442.00
343,343,"CODE343","User343",33,"Info343",443.00
344,344,"CODE344","User344",34,"Info344",444.00
345,345,"CODE345","User345",35,"Info345",445.00
346,346,"CODE346","User346",36,"Info346",446.00
347,347,"CODE347","User347",37,"Info347",447.00
348,348,"CODE348","User348",38,"Info348",448.00
349,349,"CODE349","User349",39,"Info349",449.00
350,350,"CODE350","User350",40,"Info350",450.00
351,351,"CODE351","User351",41,"Info351",451.00
352,352,"CODE352","User352",42,"Info352",452.00
353,353,"CODE353","User353",43,"Info353",453.00
354,354,"CODE354","User354",44,"Info354",454.00
355,355,"CODE355","User355",45,"Info355",455.00
356,356,"CODE356","User356",46,"Info356",456.00
357,357,"CODE357","User357",47,"Info357",457.00
358,358,"CODE358","User358",48,"Info358",458.00
359,359,"CODE359","User359",49,"Info359",459.00
360,360,"CODE360","User360",50,"Info360",460.00
361,361,"CODE361","User361",51,"Info361",461.00
362,362,"CODE362","User362",52,"Info362",462.00
363,363,"CODE363","User363",53,"Info363",463.00
364,364,"CODE364","User364",54,"Info364",464.00
365,365,"CODE365","User365",55,"Info365",465.00
366,366,"CODE366","User366",56,"Info366",466.00
367,367,"CODE367","User367",57,"Info367",467.00
368,368,"CODE368","User368",58,"Info368",468.00
369,369,"CODE369","User369",59,"Info369",469.00
370,370,"CODE370","User370",60,"Info370",470.00
371,371,"CODE371","User371",61,"Info371",471.00
372,372,"CODE372","User372",62,"Info372",472.00
373,373,"CODE373","User373",63,"Info373",473.00
374,374,"CODE374","User374",64,"Info374",474.00
375,375,"CODE375","User375",65,"Info375",475.00
376,376,"CODE376","User376",66,"Info376",476.00
377,377,"CODE377","User377",67,"Info377",477.00
378,378,"CODE378","User378",68,"Info378",478.00
379,379,"CODE379","User379",69,"Info379",479.00
380,380,"CODE380","User380",70,"Info380",480.00
381,381,"CODE381","User381",71,"Info381",481.00
382,382,"CODE382","User382",72,"Info382",482.00
383,383,"CODE383","User383",73,"Info383",483.00
384,384,"CODE384","User384",74,"Info384",484.00
385,385,"CODE385","User385",75,"Info385",485.00
386,386,"CODE386","User386",76,"Info386",486.00
387,387,"CODE387","User387",77,"Info387",487.00
388,388,"CODE388","User388",78,"Info388",488.00
389,389,"CODE389","User389",79,"Info389",489.00
390,390,"CODE390","User390",80,"Info390",490.00
391,391,"CODE391","User391",81,"Info391",491.00
392,392,"CODE392","User392",82,"Info392",492.00
393,393,"CODE393","User393",83,"Info393",493.00
394,394,"CODE394","User394",84,"Info394",494.00
395,395,"CODE395","User395",85,"Info395",495.00
396,396,"CODE396","User396",86,"Info396",496.00
397,397,"CODE397","User397",87,"Info397",497.00
398,398,"CODE398","User398",88,"Info398",498.00
399,399,"CODE399","User399",89,"Info399",499.00
400,400,"CODE400","User400",90,"Info400",500.00
401,401,"CODE401","User401",91,"Info401",501.00
402,402,"CODE402","User402",92,"Info402",502.00
403,403,"CODE403","User403",93,"Info403",503.00
404,404,"CODE404","User404",94,"Info404",504.00
405,405,"CODE405","User405",95,"Info405",505.00
406,406,"CODE406","User406",96,"Info406",506.00
407,407,"CODE407","User407",97,"Info407",507.00
408,408,"CODE408","User408",98,"Info408",508.00
409,409,"CODE409","User409",99,"Info409",509.00
410,410,"CODE410","User410",18,"Info410",510.00
411,411,"CODE411","User411",19,"Info411",511.00
412,412,"CODE412","User412",20,"Info412",512.00
413,413,"CODE413","User413",21,"Info413",513.00
414,414,"CODE414","User414",22,"Info414",514.00
415,415,"CODE415","User415",23,"Info415",515.00
416,416,"CODE416","User416",24,"Info416",516.00
417,417,"CODE417","User417",25,"Info417",517.00
418,418,"CODE418","User418",26,"Info418",518.00
419,419,"CODE419","User419",27,"Info419",519.00
420,420,"CODE420","User420",28,"Info420",520.00
421,421,"CODE421","User421",29,"Info421",521.00
422,422,"CODE422","User422",30,"Info422",522.00
423,423,"CODE423","User423",31,"Info423",523.00
424,424,"CODE424","User424",32,"Info424",524.00
425,425,"CODE425","User425",33,"Info425",525.00
426,426,"CODE426","User426",34,"Info426",526.00
427,427,"CODE427","User427",35,"Info427",527.00
428,428,"CODE428","User428",36,"Info428",528.00
429,429,"CODE429","User429",37,"Info429",529.00
430,430,"CODE430","User430",38,"Info430",530.00
431,431,"CODE431","User431",39,"Info431",531.00
432,432,"CODE432","User432",40,"Info432",532.00
433,433,"CODE433","User433",41,"Info433",533.00
434,434,"CODE434","User434",42,"Info434",534.00
435,435,"CODE435","User435",43,"Info435",535.00
436,436,"CODE436","User436",44,"Info436",536.00
437,437,"CODE437","User437",45,"Info437",537.00
438,438,"CODE438","User438",46,"Info438",538.00
439,439,"CODE439","User439",47,"Info439",539.00
440,440,"CODE440","User440",48,"Info440",540.00
441,441,"CODE441","User441",49,"Info441",541.00
442,442,"CODE442","User442",50,"Info442",542.00
443,443,"CODE443","User443",51,"Info443",543.00
444,444,"CODE444","User444",52,"Info444",544.00
445,445,"CODE445","User445",53,"Info445",545.00
446,446,"CODE446","User446",54,"Info446",546.00
447,447,"CODE447","User447",55,"Info447",547.00
448,448,"CODE448","User448",56,"Info448",548.00
449,449,"CODE449","User449",57,"Info449",549.00
450,450,"CODE450","User450",58,"Info450",550.00
451,451,"CODE451","User451",59,"Info451",551.00
452,452,"CODE452","User452",60,"Info452",552.00
453,453,"CODE453","User453",61,"Info453",553.00
454,454,"CODE454","User454",62,"Info454",554.00
455,455,"CODE455","User455",63,"Info455",555.00
456,456,"CODE456","User456",64,"Info456",556.00
457,457,"CODE457","User457",65,"Info457",557.00
458,458,"CODE458","User458",66,"Info458",558.00
459,459,"CODE459","User459",67,"Info459",559.00
460,460,"CODE460","User460",68,"Info460",560.00
461,461,"CODE461","User461",69,"Info461",561.00
462,462,"CODE462","User462",70,"Info462",562.00
463,463,"CODE463","User463",71,"Info463",563.00
464,464,"CODE464","User464",72,"Info464",564.00
465,465,"CODE465","User465",73,"Info465",565.00
466,466,"CODE466","User466",74,"Info466",566.00
467,467,"CODE467","User467",75,"Info467",567.00
468,468,"CODE468","User468",76,"Info468",568.00
469,469,"CODE469","User469",77,"Info469",569.00
470,470,"CODE470","User470",78,"Info470",570.00
471,471,"CODE471","User471",79,"Info471",571.00
472,472,"CODE472","User472",80,"Info472",572.00
473,473,"CODE473","User473",81,"Info473",573.00
474,474,"CODE474","User474",82,"Info474",574.00
475,475,"CODE475","User475",83,"Info475",575.00
476,476,"CODE476","User476",84,"Info476",576.00
477,477,"CODE477","User477",85,"Info477",577.00
478,478,"CODE478","User478",86,"Info478",578.00
479,479,"CODE479","User479",87,"Info479",579.00
480,480,"CODE480","User480",88,"Info480",580.00
481,481,"CODE481","User481",89,"Info481",581.00
482,482,"CODE482","User482",90,"Info482",582.00
483,483,"CODE483","User483",91,"Info483",583.00
484,484,"CODE484","User484",92,"Info484",584.00
485,485,"CODE485","User485",93,"Info485",585.00
486,486,"CODE486","User486",94,"Info486",586.00
487,487,"CODE487","User487",95,"Info487",587.00
488,488,"CODE488","User488",96,"Info488",588.00
489,489,"CODE489","User489",97,"Info489",589.00
490,490,"CODE490","User490",98,"Info490",590.00
491,491,"CODE491","User491",99,"Info491",591.00
492,492,"CODE492","User492",18,"Info492",592.00
493,493,"CODE493","User493",19,"Info493",593.00
494,494,"CODE494","User494",20,"Info494",594.00
495,495,"CODE495","User495",21,"Info495",595.00
496,496,"CODE496","User496",22,"Info496",596.00
497,497,"CODE497","User497",23,"Info497",597.00
498,498,"CODE498","User498",24,"Info498",598.00
499,499,"CODE499","User499",25,"Info499",599.00
500,500,"CODE500","User500",26,"Info500",600.00
501,501,"CODE501","User501",27,"Info501",601.00
502,502,"CODE502","User502",28,"Info502",602.00
503,503,"CODE503","User503",29,"Info503",603.00
504,504,"CODE504","User504",30,"Info504",604.00
505,505,"CODE505","User505",31,"Info505",605.00
506,506,"CODE506","User506",32,"Info506",606.00
507,507,"CODE507","User507",33,"Info507",607.00
508,508,"CODE508","User508",34,"Info508",608.00
509,509,"CODE509","User509",35,"Info509",609.00
510,510,"CODE510","User510",36,"Info510",610.00
511,511,"CODE511","User511",37,"Info511",611.00
512,512,"CODE512","User512",38,"Info512",612.00
513,513,"CODE513","User513",39,"Info513",613.00
514,514,"CODE514","User514",40,"Info514",614.00
515,515,"CODE515","User515",41,"Info515",615.00
516,516,"CODE516","User516",42,"Info516",616.00
517,517,"CODE517","User517",43,"Info517",617.00
518,518,"CODE518","User518",44,"Info518",618.00
519,519,"CODE519","User519",45,"Info519",619.00
520,520,"CODE520","User520",46,"Info520",620.00
521,521,"CODE521","User521",47,"Info521",621.00
522,522,"CODE522","User522",48,"Info522",622.00
523,523,"CODE523","User523",49,"Info523",623.00
524,524,"CODE524","User524",50,"Info524",624.00
525,525,"CODE525","User525",51,"Info525",625.00
526,526,"CODE526","User526",52,"Info526",626.00
527,527,"CODE527","User527",53,"Info527",627.00
528,528,"CODE528","User528",54,"Info528",628.00
529,529,"CODE529","User529",55,"Info529",629.00
530,530,"CODE530","User530",56,"Info530",630.00
531,531,"CODE531","User531",57,"Info531",631.00
532,532,"CODE532","User532",58,"Info532",632.00
533,533,"CODE533","User533",59,"Info533",633.00
534,534,"CODE534","User534",60,"Info534",634.00
535,535,"CODE535","User535",61,"Info535",635.00
536,536,"CODE536","User536",62,"Info536",636.00
537,537,"CODE537","User537",63,"Info537",637.00
538,538,"CODE538","User538",64,"Info538",638.00
539,539,"CODE539","User539",65,"Info539",639.00
540,540,"CODE540","User540",66,"Info540",640.00
541,541,"CODE541","User541",67,"Info541",641.00
542,542,"CODE542","User542",68,"Info542",642.00
543,543,"CODE543","User543",69,"Info543",643.00
544,544,"CODE544","User544",70,"Info544",644.00
545,545,"CODE545","User545",71,"Info545",645.00
546,546,"CODE546","User546",72,"Info546",646.00
547,547,"CODE547","User547",73,"Info547",647.00
548,548,"CODE548","User548",74,"Info548",648.00
549,549,"CODE549","User549",75,"Info549",649.00
550,550,"CODE550","User550",76,"Info550",650.00
551,551,"CODE551","User551",77,"Info551",651.00
552,552,"CODE552","User552",78,"Info552",652.00
553,553,"CODE553","User553",79,"Info553",653.00
554,554,"CODE554","User554",80,"Info554",654.00
555,555,"CODE555","User555",81,"Info555",655.00
556,556,"CODE556","User556",82,"Info556",656.00
557,557,"CODE557","User557",83,"Info557",657.00
558,558,"CODE558","User558",84,"Info558",658.00
559,559,"CODE559","User559",85,"Info559",659.00
560,560,"CODE560","User560",86,"Info560",660.00
561,561,"CODE561","User561",87,"Info561",661.00
562,562,"CODE562","User562",88,"Info562",662.00
563,563,"CODE563","User563",89,"Info563",663.00
564,564,"CODE564","User564",90,"Info564",664.00
565,565,"CODE565","User565",91,"Info565",665.00
566,566,"CODE566","User566",92,"Info566",666.00
567,567,"CODE567","User567",93,"Info567",667.00
568,568,"CODE568","User568",94,"Info568",668.00
569,569,"CODE569","User569",95,"Info569",669.00
570,570,"CODE570","User570",96,"Info570",670.00
571,571,"CODE571","User571",97,"Info571",671.00
572,572,"CODE572","User572",98,"Info572",672.00
573,573,"CODE573","User573",99,"Info573",673.00
574,574,"CODE574","User574",18,"Info574",674.00
575,575,"CODE575","User575",19,"Info575",675.00
576,576,"CODE576","User576",20,"Info576",676.00
577,577,"CODE577","User577",21,"Info577",677.00
578,578,"CODE578","User578",22,"Info578",678.00
579,579,"CODE579","User579",23,"Info579",679.00
580,580,"CODE580","User580",24,"Info580",680.00
